date,ticker,signal,signal_prob,actual_ret,strategy_ret,strategy_cum
2023-11-07,XOM,0,0.44396073,-0.3167836048138154,-0.0,0.02822745512684264
2023-11-07,MSFT,0,0.4151415,2.6965211219249037,0.0,0.02822745512684264
2023-11-08,JNJ,1,0.5424635,-0.6054856064907609,-0.0,0.02822745512684264
2023-11-08,BAC,1,0.6241254,-0.8120750432365145,-0.8120750432365145,0.005304643284255131
2023-11-08,JPM,1,0.6493778,4.227812859171315,4.227812859171315,0.027731682374745728
2023-11-08,UNH,1,0.54043317,2.720405381354786,2.720405381354786,0.10317310034102567
2023-11-08,MS,1,0.6728628,-0.8609655595131869,-0.8609655595131869,0.014344614279204332
2023-11-08,COP,1,0.5844616,0.498222418655373,0.498222418655373,0.021491422700067913
2023-11-08,NVDA,1,0.6569446,-0.5619330526770542,-0.5619330526770542,0.009414681935845812
2023-11-08,AAPL,1,0.6720669,2.884094210726652,2.884094210726652,0.0365675116028515
2023-11-08,HD,1,0.68458384,0.5382971351059569,0.5382971351059569,0.056251698336620304
2023-11-08,PFE,1,0.5982202,-0.9054796189255421,-0.9054796189255421,0.005316931962862802
2023-11-08,XOM,1,0.58864444,2.595729969974991,2.595729969974991,0.019118251607183733
2023-11-08,TSLA,1,0.6532179,1.3500960222800749,1.3500960222800749,0.04492972705499214
2023-11-08,GOOGL,1,0.6792384,-0.4112858842770858,-0.4112858842770858,0.02645076453285159
2023-11-08,AMZN,1,0.6587668,0.086576709029212,0.086576709029212,0.028740784677412482
2023-11-08,SLB,1,0.60070616,-0.651516320664393,-0.651516320664393,0.010015694391377138
2023-11-08,MSFT,1,0.648262,6.196680961346427,6.196680961346427,0.07207975714108804
2023-11-08,CVX,1,0.6842601,-0.6411541608006924,-0.6411541608006924,0.02586552094057602
2023-11-08,MCD,1,0.5914266,0.972993741941593,0.972993741941593,0.05103251094781571
2023-11-08,GS,1,0.7134783,0.214545038417169,0.214545038417169,0.06198128296963943
2023-11-08,ABBV,1,0.5521319,-0.574892754239259,-0.574892754239259,0.02634869249194054
2023-11-09,GS,1,0.5903706,1.324950927630614,1.324950927630614,0.06125941705099095
2023-11-09,PFE,1,0.51918155,-0.915289786243983,-0.915289786243983,0.005189298312958433
2023-11-09,CVX,1,0.7053145,3.968295447879207,3.968295447879207,0.02578196718595863
2023-11-09,COP,1,0.5419814,-0.16860151475571084,-0.16860151475571084,0.021435088465023972
2023-11-09,AMZN,1,0.5183238,0.3268619076713768,0.3268619076713768,0.02844140237180643
2023-11-09,UNH,1,0.5209112,2.6429096230428106,2.6429096230428106,0.10360945839308626
2023-11-09,JPM,1,0.52050495,-0.7331393178937655,-0.7331393178937655,0.02764929073943652
2023-11-09,GOOGL,1,0.53642875,-0.054957413346408024,-0.054957413346408024,0.026129757239534295
2023-11-09,XOM,1,0.530235,-0.268120790385192,-0.268120790385192,0.019123826075897167
2023-11-09,MSFT,1,0.5077122,2.743060367375273,2.743060367375273,0.07158163545726848
2023-11-09,TSLA,0,0.49296522,-0.4066076093597084,-0.4066076093597084,0.04247599778993041
2023-11-09,NVDA,0,0.4819724,-0.7765635045191028,-0.0,0.04247599778993041
2023-11-09,MCD,1,0.57437414,4.365455785608349,0.0,0.04247599778993041
2023-11-09,JNJ,1,0.5383415,-0.45647402575793683,-0.45647402575793683,0.023086808080675647
2023-11-09,SLB,1,0.5995917,-0.639425765786322,-0.639425765786322,0.008324508144127774
2023-11-09,AAPL,1,0.562669,2.6545575871638305,2.6545575871638305,0.03042239439752925
2023-11-09,MS,1,0.556438,-0.6159055608172788,-0.6159055608172788,0.011685072514714559
2023-11-09,ABBV,1,0.563661,0.8280655150516543,0.8280655150516543,0.0213610781050276
2023-11-09,HD,1,0.5412984,1.1368492153737897,1.1368492153737897,0.04564540298826646
2023-11-09,BAC,1,0.52010167,-0.9043122975082722,-0.9043122975082722,0.004367703741256263
2023-11-10,AMZN,1,0.5216223,4.5460681913319805,4.5460681913319805,0.024223582788543044
2023-11-10,MS,1,0.61292034,-0.5102035979111317,-0.5102035979111317,0.011864623695530218
2023-11-10,PFE,1,0.59193486,-0.6376256327070913,-0.6376256327070913,0.004299435504836215
2023-11-10,UNH,1,0.56692636,19.183867806426132,19.183867806426132,0.08677923787186917
2023-11-10,TSLA,0,0.45361158,-0.5826311964303643,-0.5826311964303643,0.03621894668526685
2023-11-10,SLB,1,0.58218455,-0.7677210953457885,-0.0,0.03621894668526685
2023-11-10,GS,1,0.60570997,5.1634463261707015,5.1634463261707015,0.2232335338850805
2023-11-10,CVX,1,0.6610534,-0.5822990698977899,-0.5822990698977899,0.09324485473380136
2023-11-10,ABBV,1,0.58758235,-0.009816871945879546,-0.009816871945879546,0.0923294819352675
2023-11-10,JNJ,1,0.61002415,0.07525775937304213,0.07525775937304213,0.0992779918697895
2023-11-10,COP,1,0.5889493,-0.2147258501323287,-0.2147258501323287,0.07796044066611853
2023-11-10,MCD,1,0.5823929,1.3533640723481306,1.3533640723481306,0.1834693001280715
2023-11-10,GOOGL,1,0.58256876,-0.479323718009134,-0.479323718009134,0.09552811305015059
2023-11-10,AAPL,1,0.5140286,0.40288294940885483,0.40288294940885483,0.13401476098725779
2023-11-10,HD,1,0.6206925,0.4852882585548475,0.4852882585548475,0.19905055096740823
2023-11-10,JPM,1,0.6152534,-0.49377466714082074,-0.49377466714082074,0.10076443141927925
2023-11-10,NVDA,1,0.5064028,-0.6517861493903201,-0.6517861493903201,0.03508757066900224
2023-11-10,XOM,1,0.5782896,0.97228894043821,0.97228894043821,0.06920282757731724
2023-11-10,MSFT,0,0.49506715,2.807039621144187,2.807039621144187,0.2634579064820563
2023-11-10,BAC,1,0.5701187,-0.9282384121142785,-0.0,0.2634579064820563
2023-11-13,MSFT,1,0.5687069,12.822321073853322,12.822321073853322,3.6415997728402045
2023-11-13,SLB,1,0.56629646,-0.8595834991096856,-0.8595834991096856,0.5113406977451854
2023-11-13,PFE,0,0.4974447,-0.5041273832477811,-0.5041273832477811,0.25355984984281055
2023-11-13,JNJ,1,0.50503373,4.470156472920304,0.0,0.25355984984281055
2023-11-13,JPM,1,0.56101197,0.007866273791006906,0.007866273791006906,0.2555544210440807
2023-11-13,TSLA,1,0.60105944,0.6199640959678736,0.6199640959678736,0.4139889866572676
2023-11-13,MS,1,0.581039,-0.6868960830182868,-0.6868960830182868,0.1296215733096807
2023-11-13,NVDA,1,0.5396249,-0.30635473544446223,-0.30635473544446223,0.0899113905104985
2023-11-13,GS,1,0.6140197,5.3520923353245085,5.3520923353245085,0.5711254545201062
2023-11-13,COP,1,0.55141145,-0.6512653571582193,-0.6512653571582193,0.1991712313999189
2023-11-13,MCD,0,0.49015036,1.3589875657751982,1.3589875657751982,0.4698424583325434
2023-11-13,ABBV,1,0.50179124,-0.49921299645454753,-0.0,0.4698424583325434
2023-11-13,UNH,1,0.510417,3.0550753180975194,3.0550753180975194,1.905246556178559
2023-11-13,AAPL,1,0.595251,-0.6452579363294266,-0.6452579363294266,0.675871095140035
2023-11-13,GOOGL,1,0.5487802,-0.28372189449323537,-0.28372189449323537,0.4841116675936865
2023-11-13,BAC,1,0.54208374,-0.8011953379629754,-0.8011953379629754,0.09624365646414325
2023-11-13,HD,1,0.59539986,9.393741779567923,9.393741779567923,1.0003317132097482
2023-11-13,AMZN,1,0.566632,-0.47326115402345037,-0.47326115402345037,0.5269135722098476
2023-11-13,XOM,1,0.50029415,-0.3248838014129388,-0.3248838014129388,0.35572788785424125
2023-11-13,CVX,1,0.5169776,0.3431990592205092,0.3431990592205092,0.47781336430431565
2023-11-14,HD,1,0.55608594,1.2066445920569402,1.2066445920569402,1.0543642763546508
2023-11-14,NVDA,0,0.43454266,-0.8260887218955455,-0.8260887218955455,0.1833658388885156
2023-11-14,AMZN,0,0.4667615,1.9382546409208232,0.0,0.1833658388885156
2023-11-14,JPM,1,0.5342941,-0.03555936176400809,-0.0,0.1833658388885156
2023-11-14,MCD,0,0.38569123,0.8209355366369286,0.8209355366369286,0.33389737223733973
2023-11-14,ABBV,0,0.48493245,-0.5055144922691093,-0.0,0.33389737223733973
2023-11-14,TSLA,0,0.45141175,0.8750715328206773,0.0,0.33389737223733973
2023-11-14,SLB,0,0.4812187,-0.7858520157784913,-0.0,0.33389737223733973
2023-11-14,BAC,1,0.513318,-0.4596076721817758,-0.0,0.33389737223733973
2023-11-14,AAPL,0,0.47502112,5.75229962612548,5.75229962612548,2.2545751017224696
2023-11-14,MSFT,0,0.4714942,0.958152348206706,0.0,2.2545751017224696
2023-11-14,XOM,0,0.4472035,-0.7339788572657514,-0.0,2.2545751017224696
2023-11-14,JNJ,0,0.47108772,0.418171807289051,0.0,2.2545751017224696
2023-11-14,UNH,0,0.37507418,2.7475135908262227,0.0,2.2545751017224696
2023-11-14,COP,0,0.48619127,-0.790109984498195,-0.0,2.2545751017224696
2023-11-14,GOOGL,1,0.5528314,0.22940883913419552,0.0,2.2545751017224696
2023-11-14,GS,0,0.48335996,1.412926176400692,1.412926176400692,5.440123279607399
2023-11-14,MS,1,0.552628,-0.7714097788419033,-0.0,5.440123279607399
2023-11-14,CVX,0,0.45633423,0.781824421476631,0.781824421476631,9.693344515448008
2023-11-14,PFE,0,0.45838222,-0.8058264739719159,-0.0,9.693344515448008
2023-11-15,PFE,1,0.71534896,0.031784065318287924,0.0,9.693344515448008
2023-11-15,XOM,1,0.68283236,2.6809757779816805,2.6809757779816805,35.68096636899568
2023-11-15,MSFT,1,0.708073,2.7834812281701318,2.7834812281701318,134.99826646006497
2023-11-15,SLB,1,0.730441,-0.8618250278190355,-0.8618250278190355,18.653381712597913
2023-11-15,UNH,1,0.576206,9.18901166087381,9.18901166087381,190.0595237843904
2023-11-15,AMZN,1,0.667889,-0.7201115968203847,-0.7201115968203847,53.19545662109114
2023-11-15,HD,1,0.7606997,1.022419125485961,1.022419125485961,107.58350885945352
2023-11-15,GS,1,0.6768333,0.10049532379187509,0.10049532379187509,118.39514841695036
2023-11-15,GOOGL,1,0.67054355,-0.5810785979997415,-0.5810785979997415,49.59826156485753
2023-11-15,AAPL,1,0.7045843,0.39366240780001505,0.39366240780001505,69.12323263517429
2023-11-15,CVX,1,0.6809196,-0.2975828835013006,-0.2975828835013006,48.55334175066792
2023-11-15,COP,1,0.7437193,-0.17890867534490684,-0.17890867534490684,39.86672769448736
2023-11-15,TSLA,1,0.63307333,1.2627738980186747,1.2627738980186747,90.20939082650422
2023-11-15,JNJ,1,0.6963427,-0.43129737032825244,-0.43129737032825244,51.30231778411937
2023-11-15,JPM,1,0.7304596,0.02710411172887328,0.02710411172887328,52.6928215372903
2023-11-15,NVDA,1,0.5372737,-0.6555875971377183,-0.6555875971377183,18.14806127925154
2023-11-15,MS,1,0.75015295,0.522410580490384,0.522410580490384,27.6288005069204
2023-11-15,MCD,1,0.57911664,2.4287350571504978,2.4287350571504978,94.73183688509542
2023-11-15,BAC,1,0.7001837,-0.890789945593786,-0.890789945593786,10.345669060221862
2023-11-15,ABBV,1,0.71517694,3.531111257671567,3.531111257671567,46.877377546915696
2023-11-16,XOM,1,0.6458443,-0.24765613985193435,-0.24765613985193435,35.26790717726482
2023-11-16,HD,1,0.69854516,2.0331435891110092,2.0331435891110092,106.97262655608293
2023-11-16,MSFT,1,0.6512914,0.28417874902978646,0.28417874902978646,137.37197375122108
2023-11-16,JPM,1,0.6303192,-0.6120419244804127,-0.6120419244804127,53.29456656685099
2023-11-16,ABBV,1,0.66727346,-0.11606319345177318,-0.11606319345177318,47.10902897747416
2023-11-16,PFE,1,0.61370045,-0.7970985331944971,-0.7970985331944971,9.558491079312448
2023-11-16,TSLA,1,0.6765225,8.078130742471178,8.078130742471178,86.77323171874285
2023-11-16,SLB,1,0.5888419,-0.7913202154821415,-0.7913202154821415,18.107819296985465
2023-11-16,NVDA,1,0.62610316,0.014358590937807891,0.014358590937807891,18.367822067046625
2023-11-16,AMZN,1,0.6693393,1.8886392669178762,1.8886392669178762,53.05801207063155
2023-11-16,GS,1,0.7297115,1.2252811733381535,1.2252811733381535,118.06899535552488
2023-11-16,UNH,1,0.55077845,0.6139483124145453,0.6139483124145453,190.55725580253016
2023-11-16,COP,1,0.67364633,-0.7963177099898043,-0.7963177099898043,38.81313823991799
2023-11-16,BAC,1,0.67929363,-0.7341692086205278,-0.7341692086205278,10.317727254238253
2023-11-16,MS,1,0.68055403,1.677126368291491,1.677126368291491,27.621859693160992
2023-11-16,GOOGL,1,0.69975567,0.8264277747737303,0.8264277747737303,50.449331734492226
2023-11-16,AAPL,1,0.6641562,0.38254064505589325,0.38254064505589325,69.74825163884363
2023-11-16,CVX,1,0.6829935,-0.31489533159804994,-0.31489533159804994,47.78485281064573
2023-11-16,MCD,1,0.58020955,1.0244776675327971,1.0244776675327971,96.73936736149409
2023-11-16,JNJ,1,0.64633083,-0.46505211117128,-0.46505211117128,51.750520336657246
2023-11-17,JNJ,1,0.5786247,-0.00206531571914903,-0.00206531571914903,51.64363917353181
2023-11-17,ABBV,1,0.57220566,-0.0876735803370503,-0.0876735803370503,47.11585642555353
2023-11-17,GS,1,0.5596797,1.524686362758409,1.524686362758409,118.95276018727816
2023-11-17,AMZN,1,0.51752305,-0.5466185169940218,-0.5466185169940218,53.93097882136266
2023-11-17,MCD,0,0.49744305,0.7913583833376285,0.7913583833376285,96.6097110332521
2023-11-17,NVDA,1,0.50659513,-0.8105753533755287,-0.0,96.6097110332521
2023-11-17,MS,0,0.49597865,0.5211173484578344,0.5211173484578344,146.954707482178
2023-11-17,SLB,1,0.5464166,-0.340264244476538,-0.0,146.954707482178
2023-11-17,BAC,1,0.52236676,-0.4298157541437937,-0.4298157541437937,83.79125906074506
2023-11-17,TSLA,1,0.56760985,7.311867330773341,7.311867330773341,696.4618287913726
2023-11-17,CVX,1,0.56105953,-0.4405650636255025,-0.4405650636255025,389.62507887716765
2023-11-17,GOOGL,1,0.539973,0.023842831533854136,0.023842831533854136,398.91484399420057
2023-11-17,XOM,1,0.565187,-0.27529285155119654,-0.27529285155119654,289.09643906493636
2023-11-17,UNH,1,0.52306885,4.239948580032111,4.239948580032111,1514.8504753706532
2023-11-17,PFE,1,0.53682435,-0.9492547028707189,-0.9492547028707189,76.87153747911653
2023-11-17,AAPL,1,0.53680587,6.259647055864665,6.259647055864665,558.0602307400585
2023-11-17,HD,1,0.5746256,0.5380125680821235,0.5380125680821235,858.3036486250197
2023-11-17,MSFT,1,0.5086414,0.25919239268337324,0.25919239268337324,1080.7694249610079
2023-11-17,JPM,1,0.5452127,-0.6018430402526102,-0.6018430402526102,430.3158684304097
2023-11-17,COP,1,0.5751453,-0.26149685284272894,-0.26149685284272894,317.78962310757174
2023-11-20,SLB,1,0.59370303,-0.538534795711632,-0.538534795711632,146.64885334805908
2023-11-20,MS,1,0.5864032,0.5079457473731581,0.5079457473731581,221.1385147633556
2023-11-20,MCD,1,0.5182626,2.537409228568589,2.537409228568589,782.2574229158453
2023-11-20,JPM,1,0.52890813,-0.44821328717633413,-0.44821328717633413,431.63925197264643
2023-11-20,XOM,1,0.55042726,-0.33317131595763094,-0.33317131595763094,287.8294343739524
2023-11-20,AMZN,1,0.61466104,0.5091389189588258,0.5091389189588258,434.3746014356368
2023-11-20,JNJ,1,0.62327343,-0.04025091533935843,-0.04025091533935843,416.89062612768345
2023-11-20,NVDA,0,0.45429853,-0.6408239278831225,-0.6408239278831225,149.73713759488706
2023-11-20,AAPL,1,0.568548,2.7615121274729777,0.0,149.73713759488706
2023-11-20,HD,1,0.5544639,0.5284358082839367,0.5284358082839367,228.86360292996423
2023-11-20,ABBV,1,0.6259065,-0.5620215071643129,-0.5620215071643129,100.23733587621088
2023-11-20,COP,1,0.60959226,-0.15127066521516874,-0.15127066521516874,85.07436739882016
2023-11-20,CVX,1,0.60343814,0.21687282344787118,0.21687282344787118,103.52468565964381
2023-11-20,BAC,1,0.58440906,-0.7846094364687088,-0.7846094364687088,22.298240383630457
2023-11-20,GS,1,0.6351531,10.357106137941193,10.357106137941193,253.24348272621765
2023-11-20,TSLA,1,0.5995473,-0.2648100220943409,-0.2648100220943409,186.18207047024012
2023-11-20,MSFT,1,0.56707215,0.574907245865069,0.574907245865069,293.21949183374204
2023-11-20,UNH,0,0.48010665,0.3704074332816878,0.3704074332816878,401.83017119203924
2023-11-20,GOOGL,1,0.60406804,-0.7342447446772489,-0.0,401.83017119203924
2023-11-20,PFE,1,0.5491045,-0.8082440632627171,-0.8082440632627171,77.05332088623221
2023-11-21,AMZN,0,0.479952,4.553286904459152,4.553286904459152,427.8991978226022
2023-11-21,XOM,1,0.5294467,-0.3273593598730944,-0.0,427.8991978226022
2023-11-21,GS,0,0.4749678,2.267095930037795,2.267095930037795,1397.987727672661
2023-11-21,GOOGL,0,0.4938953,-0.5704189971926087,-0.0,1397.987727672661
2023-11-21,MSFT,0,0.42697114,1.6997396911225966,0.0,1397.987727672661
2023-11-21,BAC,0,0.44747788,-0.9239602877363923,-0.0,1397.987727672661
2023-11-21,COP,1,0.53334093,2.8529571061970755,0.0,1397.987727672661
2023-11-21,ABBV,1,0.50490445,0.18406703287207482,0.18406703287207482,1655.311180696942
2023-11-21,MCD,0,0.4460455,1.0791055923564703,1.0791055923564703,3441.566732877204
2023-11-21,HD,0,0.49639934,0.08472390709318667,0.0,3441.566732877204
2023-11-21,PFE,0,0.48057216,-0.9087270307673834,-0.0,3441.566732877204
2023-11-21,NVDA,0,0.45454738,0.9057158419808278,0.0,3441.566732877204
2023-11-21,AAPL,1,0.5084007,2.780471561954484,0.0,3441.566732877204
2023-11-21,JPM,0,0.48262724,-0.23199748522643315,-0.23199748522643315,2643.131905610741
2023-11-21,SLB,0,0.4520016,-0.6596697524367398,-0.0,2643.131905610741
2023-11-21,TSLA,0,0.49791044,3.8908956387045874,0.0,2643.131905610741
2023-11-21,JNJ,1,0.5041096,-0.4138468325011958,-0.0,2643.131905610741
2023-11-21,UNH,0,0.46165377,2.6267745825395723,2.6267745825395723,9586.04361356842
2023-11-21,MS,1,0.5048793,-0.857151444596808,-0.0,9586.04361356842
2023-11-21,CVX,1,0.5486577,0.7843193910329858,0.7843193910329858,17104.563502978046
2023-11-22,GS,1,0.69438875,1.4461368489247826,1.4461368489247826,41840.10306940856
2023-11-22,MCD,1,0.551345,-0.16828063707077112,-0.16828063707077112,34799.22386978176
2023-11-22,AMZN,1,0.6508265,-0.4482469415618877,-0.4482469415618877,19200.578201424647
2023-11-22,AAPL,1,0.68927276,0.29059364497622253,0.29059364497622253,24780.14420662764
2023-11-22,COP,1,0.6777683,-0.4340868882951696,-0.4340868882951696,14023.408516467072
2023-11-22,UNH,1,0.6256113,3.822288674084092,3.822288674084092,67624.92406101356
2023-11-22,MS,1,0.7214568,-0.858210799324961,-0.858210799324961,9588.483928321322
2023-11-22,CVX,1,0.6735948,0.7874566644215266,0.7874566644215266,17138.99949937665
2023-11-22,BAC,1,0.69861156,-0.7872631457647072,-0.7872631457647072,3646.096838237646
2023-11-22,MSFT,1,0.65983987,12.333010187580632,12.333010187580632,48613.446289128064
2023-11-22,SLB,1,0.6762684,-0.8677375990154222,-0.8677375990154222,6429.731126334889
2023-11-22,HD,1,0.72280765,4.914213361066589,4.914213361066589,38026.80173543553
2023-11-22,GOOGL,1,0.6000945,-0.527275070404473,-0.527275070404473,17976.217173126828
2023-11-22,JPM,1,0.6467002,0.057463594026094134,0.057463594026094134,19009.19521888829
2023-11-22,JNJ,1,0.68724406,-0.02855934440675234,-0.02855934440675234,18466.30506573687
2023-11-22,ABBV,1,0.68756354,-0.0999977722735873,-0.0999977722735873,16619.715697038722
2023-11-22,PFE,1,0.66932476,-0.793633485480823,-0.793633485480823,3429.752800697535
2023-11-22,XOM,1,0.63767236,2.677568021902033,2.677568021902033,12613.149222874192
2023-11-22,NVDA,1,0.705592,-0.49487480285495866,-0.49487480285495866,6371.219487824151
2023-11-22,TSLA,1,0.7816436,3.8110231864420383,3.8110231864420383,30652.084681833356
2023-11-24,MS,1,0.6064568,-0.6865456131324741,-0.6865456131324741,9608.030410155558
2023-11-24,ABBV,1,0.6007419,0.7322716247477277,0.7322716247477277,16643.718449225744
2023-11-24,UNH,0,0.4855393,3.0880466100456943,3.0880466100456943,68040.29678491228
2023-11-24,XOM,1,0.58497566,-0.8136243039788886,-0.0,68040.29678491228
2023-11-24,AAPL,1,0.5651845,0.9404198734382934,0.9404198734382934,132026.7440760834
2023-11-24,AMZN,1,0.554629,-0.21953773567449353,-0.21953773567449353,103041.89163314422
2023-11-24,GOOGL,1,0.61336285,-0.07612434259255696,-0.07612434259255696,95197.89537307761
2023-11-24,MCD,0,0.47793648,0.96558436968608,0.96558436968608,187119.49517233216
2023-11-24,GS,1,0.56180793,0.2015393622252828,0.0,187119.49517233216
2023-11-24,COP,1,0.6131016,-0.6634724840322243,-0.6634724840322243,62970.85889948915
2023-11-24,BAC,1,0.56269604,-0.740567394095539,-0.740567394095539,16336.694020336592
2023-11-24,TSLA,1,0.62443423,7.4229030763986295,7.4229030763986295,137602.3903220762
2023-11-24,JPM,1,0.50006074,-0.3822611536111291,-0.3822611536111291,85002.34185791048
2023-11-24,PFE,1,0.54803216,-0.818751154664572,-0.818751154664572,15406.57631255359
2023-11-24,SLB,1,0.53552955,0.8664670809452313,0.8664670809452313,28755.867517451847
2023-11-24,MSFT,1,0.53662544,6.54083828526688,6.54083828526688,216843.34670166316
2023-11-24,NVDA,1,0.617261,-0.8713270011107743,-0.8713270011107743,27901.88370927908
2023-11-24,HD,1,0.558791,5.1154824668183885,5.1154824668183885,170633.48061530184
2023-11-24,CVX,1,0.6167821,-0.5496961246419424,-0.5496961246419424,76836.91758690443
2023-11-24,JNJ,1,0.58977896,0.08515998971720573,0.08515998971720573,83380.34869850699
2023-11-27,TSLA,1,0.54950094,0.6547133924314408,0.6547133924314408,137970.57965702296
2023-11-27,UNH,1,0.5274103,1.1880500957261493,1.1880500957261493,301886.5400259414
2023-11-27,ABBV,1,0.6047821,-0.7530592616180456,-0.7530592616180456,74548.0851015794
2023-11-27,NVDA,1,0.58727914,-0.622068993154036,-0.622068993154036,28174.032860878517
2023-11-27,CVX,1,0.6030124,1.7170619158166711,1.7170619158166711,76550.59170126043
2023-11-27,PFE,1,0.5387972,-0.8011154644442651,-0.8011154644442651,15224.728877021878
2023-11-27,MS,1,0.5537248,1.7930257077087983,1.7930257077087983,42523.05914641861
2023-11-27,BAC,1,0.54903305,-0.6180124291986766,-0.6180124291986766,16243.28006638144
2023-11-27,HD,1,0.5440519,9.512302783177438,9.512302783177438,170754.2782497522
2023-11-27,GS,1,0.5217305,0.09118762885133491,0.09118762885133491,186324.9559995682
2023-11-27,AMZN,1,0.55713296,-0.5366331643861186,-0.5366331643861186,86336.80525741559
2023-11-27,XOM,1,0.5606529,-0.3479341759804364,-0.3479341759804364,56297.280063393286
2023-11-27,JPM,1,0.5488292,0.50644188192671,0.50644188192671,84808.58052605324
2023-11-27,AAPL,1,0.54376566,0.29441158344655305,0.29441158344655305,109777.20900858307
2023-11-27,GOOGL,1,0.5645231,-0.27974437766689586,-0.27974437766689586,79067.65199246825
2023-11-27,COP,1,0.57693464,-0.20834073480076942,-0.20834073480076942,62594.6392773859
2023-11-27,MCD,1,0.51839375,1.4817986575460145,1.4817986575460145,155347.29172819335
2023-11-27,SLB,0,0.45797023,-0.8150689384264177,-0.8150689384264177,28728.539571875775
2023-11-27,JNJ,1,0.55971664,1.8791330038190353,0.0,28728.539571875775
2023-11-27,MSFT,0,0.48632374,1.629822930775601,1.629822930775601,75550.97213381318
2023-11-28,MCD,1,0.5035352,-0.28519611482169405,-0.0,75550.97213381318
2023-11-28,SLB,1,0.5300114,-0.8160766901253274,-0.8160766901253274,13895.58485910008
2023-11-28,BAC,1,0.5514861,-0.43257650975444406,-0.43257650975444406,7884.681259753869
2023-11-28,GS,1,0.54119885,10.48050871058406,10.48050871058406,90520.15188278319
2023-11-28,XOM,1,0.5679144,-0.6979750497716892,-0.6979750497716892,27339.344367056725
